65	Major Ridge	Children	John Ridge	Section	1.2	John Ridge	exact	In 1792 Ridge married Sehoya, also known as Suzannah Catherine Wickett, a mixed-blood Cherokee of the Wild Potato clan. Her name was also spelled Sehoyah; she was the daughter of Kate Parris and Ar-tah-ku-ni-sti-sky ("Wickett"). The couple had several children, including John Ridge	http://nif.dbpedia.org/wiki/en/Major_Ridge?dbpv=2016-10&nif=phrase&char=2874,2884
65	Major Ridge	Children	John Ridge	Section	2	John Ridge	exact	Ridge had long opposed U.S. government proposals for the Cherokee to sell their lands and remove to the West. But, Georgia efforts to suppress the Cherokee government and the pressure of rapidly expanding European-American settlements caused him to change his mind. Advised by his son John Ridge	http://nif.dbpedia.org/wiki/en/Major_Ridge?dbpv=2016-10&nif=phrase&char=8655,8665
69	Anita Desai	Children	Kiran Desai	Section	1	Kiran Desai	exact	She was a student at Queen Mary's Higher Secondary School in Delhi and received her B.A. in English literature in 1957 from the Miranda House of the University of Delhi. The following year she married Ashvin Desai, the director of a computer software company and author of the book Between Eternities: Ideas on Life and The Cosmos. They have four children, including Booker Prize-winning novelist Kiran Desai	http://nif.dbpedia.org/wiki/en/Anita_Desai?dbpv=2016-10&nif=phrase&char=1345,1356
70	Leverett Saltonstall I	Children	Leverett Saltonstall	Abstract	0	Leverett Saltonstall	exact	Saltonstall was a great-grandfather of Massachusetts Governor and U.S. Senator Leverett Saltonstall	http://nif.dbpedia.org/wiki/en/Leverett_Saltonstall_I?dbpv=2016-10&nif=phrase&char=421,441
70	Leverett Saltonstall I	Children	Leverett Saltonstall	Section	6.1	"Leverett Saltonstall I (id: S000020)"	partial	 *    * United States Congress. "Leverett Saltonstall I (id: S000020)"	http://nif.dbpedia.org/wiki/en/Leverett_Saltonstall_I?dbpv=2016-10&nif=phrase&char=2793,2831
71	Milton Kibbee	Children	Lois Kibbee	Abstract	0	Lois Kibbee	exact	Milton Kibbee (January 27, 1896 – April 17, 1970) was an American film actor. He appeared in more than 360 films between 1933 and 1953. He was the brother of actor Guy Kibbee and his daughter was actress Lois Kibbee	http://nif.dbpedia.org/wiki/en/Milton_Kibbee?dbpv=2016-10&nif=phrase&char=204,215
78	Jennifer Carroll	Children	Nolan Carroll	Section	3	Nolan Carroll II	partial	Carroll's husband is Nolan Carroll, a retired senior master sergeant in the United States Air Force and together they have three children. Her son, Nolan Carroll II	http://nif.dbpedia.org/wiki/en/Jennifer_Carroll?dbpv=2016-10&nif=phrase&char=3986,4002
79	Vladimir Voronin	Children	Oleg Voronin	Section	5	Oleg Voronin	exact	Vladimir Voronin is married to Taisia Mihailovna (a Ukrainian) and has two children, a son Oleg and a daughter Valentina. Vladimir Voronin's CV states he is an economist, engineer, political science graduate, and jurist by education. In October 2012, Vladimir Voronin and his wife celebrated their golden marriage anniversary.He has the military rank of Major General from the former USSR Ministry of Interior (equivalent of NATO OF-6 Brigadier General – see Ranks and insignia of the Soviet military and Ranks and insignia of NATO). Some argue that he also holds Russian citizenship in addition to citizenship of the Republic of Moldova, because he used to receive a pension as a former Russian Ministry of Interior employee, from the time he lived as a private person in Moscow in 1991–1993. His son, Oleg Voronin	http://nif.dbpedia.org/wiki/en/Vladimir_Voronin?dbpv=2016-10&nif=phrase&char=9690,9702
80	İnal Batu	Children	Pelin Batu	Section	1	Pelin Batu	exact	Batu died from heart failure at the age of 76 on 5 August 2013 at a hospital in Istanbul, where he had been treated for two months. Following the religious funeral service at the Teşvikiye Mosque, he was laid to rest at the Zincirlikuyu Cemetery. He was survived by his wife Nevra, daughter Pelin Batu	http://nif.dbpedia.org/wiki/en/İnal_Batu?dbpv=2016-10&nif=phrase&char=1332,1342
82	G. P. Sippy	Children	Ramesh Sippy	Abstract	0	Ramesh Sippy	exact	Gopaldas Parmanand Sippy (14 September 1914 British India – 25 December 2007 India) was a Bollywood movie producer and director. He was of Sindhi Hindu descent, with an original last name of Sipahimalani. He is known for producing several popular Bollywood blockbusters such as Seeta Aur Geeta (1972), Shaan (1980), Saagar (1985), Raju Ban Gaya Gentleman and his magnum opus, Sholay (along with his son Ramesh Sippy	http://nif.dbpedia.org/wiki/en/G._P._Sippy?dbpv=2016-10&nif=phrase&char=403,415
83	Sinéad Cusack	Children	Richard Boyd Barrett	Section	3	Richard Boyd Barrett	exact	Prior to marrying Irons, Cusack gave birth to a son in 1967 and placed the boy for adoption. In 2007, the Sunday Independent reporter Daniel McConnell revealed that Cusack was the mother of left-wing general election candidate and now member of parliament Richard Boyd Barrett	http://nif.dbpedia.org/wiki/en/Sinéad_Cusack?dbpv=2016-10&nif=phrase&char=4398,4418
83	Sinéad Cusack	Children	Richard Boyd Barrett	Abstract	0	Richard Boyd Barrett	exact	Cusack married British actor Jeremy Irons in 1978, and together they have two sons: Samuel James (b. 1978), and Maximilian Paul (b. 1985). Prior to her marriage she had given birth to another son, the Irish member of parliament Richard Boyd Barrett	http://nif.dbpedia.org/wiki/en/Sinéad_Cusack?dbpv=2016-10&nif=phrase&char=632,652
84	Henry Morgenthau Jr.	Children	Robert M. Morgenthau	Abstract	0	Robert M. Morgenthau	exact	Morgenthau was the father of Robert M. Morgenthau	http://nif.dbpedia.org/wiki/en/Henry_Morgenthau_Jr.?dbpv=2016-10&nif=phrase&char=662,682
84	Henry Morgenthau Jr.	Children	Robert M. Morgenthau	Section	9	Robert M. Morgenthau	exact	He was married to Elinor Lehman Fatman, granddaughter of Mayer Lehman, a co-founder of Lehman Brothers; they had three children: Joan Morgenthau Hirschhorn, married to Fred Hirschhorn Jr.; Henry Morgenthau III, and Robert M. Morgenthau	http://nif.dbpedia.org/wiki/en/Henry_Morgenthau_Jr.?dbpv=2016-10&nif=phrase&char=16134,16154
84	Henry Morgenthau Jr.	Children	Robert M. Morgenthau	Section	8	Robert M. Morgenthau	exact	Morgenthau donated his diary of 840 volumes to the Franklin D. Roosevelt Presidential Library and Museum. He died in Poughkeepsie, New York, in 1967. His son Robert M. Morgenthau	http://nif.dbpedia.org/wiki/en/Henry_Morgenthau_Jr.?dbpv=2016-10&nif=phrase&char=15731,15751
85	Ramesh Sippy	Children	Rohan Sippy	Section	1	Rohan Sippy	exact	He has produced films directed by his son Rohan Sippy	http://nif.dbpedia.org/wiki/en/Ramesh_Sippy?dbpv=2016-10&nif=phrase&char=2428,2439
85	Ramesh Sippy	Children	Rohan Sippy	Abstract	0	Rohan Sippy	exact	Sippy's father was producer G. P. Sippy. His son Rohan Sippy	http://nif.dbpedia.org/wiki/en/Ramesh_Sippy?dbpv=2016-10&nif=phrase&char=344,355
90	George Rajapaksa	Children	Shyamlal Rajapaksa	Abstract	0	Shyamlal Rajapaksa	exact	His daughter Nirupama Rajapaksa is a current Member of Parliament and former Deputy Minister of Tourism and son Shyamlal Rajapaksa	http://nif.dbpedia.org/wiki/en/George_Rajapaksa?dbpv=2016-10&nif=phrase&char=782,800
91	Michael Verhoeven	Children	Simon Verhoeven	Section	1	Simon Verhoeven	exact	Verhoeven is the son of German film director, Paul Verhoeven (not to be confused with the Dutch film director Paul Verhoeven). He married actress Senta Berger in 1966; their son is the actor-director Simon Verhoeven	http://nif.dbpedia.org/wiki/en/Michael_Verhoeven?dbpv=2016-10&nif=phrase&char=290,305
92	Sir John Ellerman, 1st Baronet	Children	Sir John Ellerman, 2nd Baronet	Abstract	0	Sir John Ellerman, 2nd Baronet	exact	This article is about the father, the 1st baronet; see Sir John Ellerman, 2nd Baronet	http://nif.dbpedia.org/wiki/en/Sir_John_Ellerman,_1st_Baronet?dbpv=2016-10&nif=phrase&char=55,85
99	Max Weinreich	Children	Uriel Weinreich	Abstract	0	Uriel Weinreich	exact	Max Weinreich (22 April 1894 in Kuldīga, Russian Empire, now Latvia – 29 January 1969 in New York City, United States) was a linguist, specializing in sociolinguistics and the Yiddish language, and the father of the linguist Uriel Weinreich	http://nif.dbpedia.org/wiki/en/Max_Weinreich?dbpv=2016-10&nif=phrase&char=225,240
100	Bill Geist	Children	Willie Geist	Section	4	Willie Geist	exact	Geist and his wife Jody, who were married in June 1970, live in New York City and have two children: Willie Geist	http://nif.dbpedia.org/wiki/en/Bill_Geist?dbpv=2016-10&nif=phrase&char=2012,2024
101	Barney Barnato	Children	Woolf Barnato	Section	3.1	Woolf Barnato	exact	His will divided up his considerable fortune between his family, amongst which was his sister Sarah and her husband Abraham Rantzen, great-grandparents of TV presenter Esther Rantzen. Another beneficiary was his son, Woolf Barnato	http://nif.dbpedia.org/wiki/en/Barney_Barnato?dbpv=2016-10&nif=phrase&char=15420,15433
104	Jim Paredes	Children	Ala Paredes	Section	8	Ala Paredes	exact	 * APO Hiking Society  * Ala Paredes	http://nif.dbpedia.org/wiki/en/Jim_Paredes?dbpv=2016-10&nif=phrase&char=1777,1788
105	John Huston	Children	Allegra Huston	Section	8	Allegra Huston	exact	1.   * Dorothy Harvey  (1906–1982) — This marriage ended after a year in 1926. (Steve Hodell states "Their marriage lasted seven years, from 1926 to 1933.") 2.   * Lesley Black — It was during his marriage to Black that he embarked on an affair with married New York socialite Marietta FitzGerald. While her lawyer husband was helping the war effort, the pair were once rumoured to have made love so vigorously, they broke a friend's bed. 3.   * Evelyn Keyes  (1916–2008) — The Hustons adopted a son Pablo, from Mexico. 4.   * Enrica Soma  (1929–1969) — They had two children: a daughter, Anjelica Huston, and a son, Walter Antony "Tony" Huston, now an attorney and father of actor Jack Huston. Soma also had a daughter, Allegra Huston	http://nif.dbpedia.org/wiki/en/John_Huston?dbpv=2016-10&nif=phrase&char=40238,40252
109	Maryse Joissains	Children	Sophie Joissains	Section	1.3	Sophie Joissains	exact	Her former husband, Alain Joissains, served as the Mayor of Aix-en-Provence from 1978 to 1983. Now divorced, their daughter Sophie Joissains	http://nif.dbpedia.org/wiki/en/Maryse_Joissains?dbpv=2016-10&nif=phrase&char=2332,2348
111	Hans Kristian Seip	Children	Jens Arup Seip	Abstract	0	Jens Arup Seip	exact	Hans Kristian Seip (6 November 1881 - 25 March 1945) was a Norwegian road engineer and politician for the Liberal Party. He spent most of his professional career in the Norwegian Public Roads Administration. As a politician he was Mayor of Bergen and County Governor of Sogn og Fjordane, and served two terms in the Norwegian Parliament. He is also known as the father of political scientist Jens Arup Seip	http://nif.dbpedia.org/wiki/en/Hans_Kristian_Seip?dbpv=2016-10&nif=phrase&char=392,406
111	Hans Kristian Seip	Children	Jens Arup Seip	Section	1	Jens Arup Seip	exact	Hans Kristian was the father of political scientist Jens Arup Seip	http://nif.dbpedia.org/wiki/en/Hans_Kristian_Seip?dbpv=2016-10&nif=phrase&char=762,776
116	Pamela Chopra	Children	Aditya Chopra	Section	3	Aditya Chopra	exact	Pamela has dabbled in several fields connected to films. She is a talented singer who has sung several film songs, all of them for her husband's films, from Kabhie Kabhie (1976) to Mujhse Dosti Karoge! (2002). Her name also appeared in the capacity of 'producer' on the credits of films made and directed by her husband. However, the 1993 film Aaina was independently produced by her. She also co-wrote the script of her husband's 1997 film Dil To Pagal Hai along with son Aditya Chopra	http://nif.dbpedia.org/wiki/en/Pamela_Chopra?dbpv=2016-10&nif=phrase&char=1914,1927
118	Joseph-Octave Arsenault	Children	Aubin-Edmond Arsenault	Abstract	0	Aubin-Edmond Arsenault	exact	In 1861, he married Gertrude Gaudet. They had nine children. His son Aubin-Edmond Arsenault	http://nif.dbpedia.org/wiki/en/Joseph-Octave_Arsenault?dbpv=2016-10&nif=phrase&char=729,751
120	Bill Myrick	Children	Bellinda Myrick	Section	2	Bellinda Myrick	exact	Bill Myrick moved his wife, Laverne S. Myrick (born 1930), and toddler daughter Bellinda Myrick	http://nif.dbpedia.org/wiki/en/Bill_Myrick?dbpv=2016-10&nif=phrase&char=1983,1998
120	Bill Myrick	Children	Bellinda Myrick	Section	2	Bellinda Myrick	exact	On retiring from the company, Myrick returned to his first love of bluegrass music creating the National Public Radio show Silvergrass and Purple Sage which has a following in Japan and among American military serving in Iraq. He is also a master of ceremonies at bluegrass festivals. He resides in Odessa with his wife, Laverne. He is a member of the choir at First Baptist Church in Odessa. The Myricks have three children, Bellinda Myrick	http://nif.dbpedia.org/wiki/en/Bill_Myrick?dbpv=2016-10&nif=phrase&char=4934,4949
120	Bill Myrick	Children	Bellinda Myrick	Section	3	Bellinda Myrick-Barnett	partial	 *  Bellinda Myrick-Barnett	http://nif.dbpedia.org/wiki/en/Bill_Myrick?dbpv=2016-10&nif=phrase&char=5915,5939
120	Bill Myrick	Children	Bellinda Myrick	Section	3	Bellinda Myrick	exact	 *  Bellinda Myrick-Barnett  *  Bellinda Myrick	http://nif.dbpedia.org/wiki/en/Bill_Myrick?dbpv=2016-10&nif=phrase&char=5943,5959
121	Joseph Wijnkoop	Children	David Wijnkoop	Section	3	David Wijnkoop	exact	Wijnkoop was married with Amalia (Dientje/Milia) Nijburg. They got four children, two sons and two daughters, including David Wijnkoop	http://nif.dbpedia.org/wiki/en/Joseph_Wijnkoop?dbpv=2016-10&nif=phrase&char=2115,2129
124	Wilhelm Blakstad	Children	Gudolf Blakstad	Section	1	Gudolf Blakstad	exact	He was born at Blakstad farm in Asker as a son of Erik Jørgensen Blakstad (1827–1890) and his wife Laura Gabrielsen (1832–1868). He was married ot Gønner Kjos (1855–1932), and was the father of architect Gudolf Blakstad	http://nif.dbpedia.org/wiki/en/Wilhelm_Blakstad?dbpv=2016-10&nif=phrase&char=326,341
128	Henry Gullett	Children	Jo Gullett	Section	1	Jo Gullett	exact	He was the father of Jo Gullett	http://nif.dbpedia.org/wiki/en/Henry_Gullett?dbpv=2016-10&nif=phrase&char=2685,2695
132	David Cryer	Children	Jon Cryer	Abstract	0	Jon Cryer	exact	Donald David Cryer (born March 8, 1936) is a veteran American stage, television and film actor and singer and one of the founders of San Francisco’s American Conservatory Theater which began in Pittsburgh and New York’s Mirror Repertory Theatre. In recent years, he is best known for the role of Firmin in The Phantom of the Opera, which he has played for nearly 19 years on the road and on Broadway. He has also played more performances of the Bernstein Mass, as The Celebrant (including at the Metropolitan Opera and the John F. Kennedy Center for the Performing Arts) and more performances as Juan Peron in Evita than any other actor. Cryer and his first wife, the songwriter Gretchen Cryer, are the parents of the actor Jon Cryer	http://nif.dbpedia.org/wiki/en/David_Cryer?dbpv=2016-10&nif=phrase&char=724,733
133	Joseph-Octave Arsenault	Children	Joseph-Félix Arsenault	Abstract	0	Joseph-Félix Arsenault	exact	In 1861, he married Gertrude Gaudet. They had nine children. His son Aubin-Edmond Arsenault was Premier of Prince Edward Island and his son Joseph-Félix Arsenault	http://nif.dbpedia.org/wiki/en/Joseph-Octave_Arsenault?dbpv=2016-10&nif=phrase&char=800,822
